ID,FirstName,LastName,Email,JobTitle,Company,Tags,Themes,HasBio,HasSessions,IsOfficial,IsPartner,IsTopSpeaker,CommunicationManager,ImageSmallURL,ImageThumbnailURL,ImageLargeURL,ImageMainURL
349efca8-92fd-ef11-aaa7-6045bd9d3cdc,Junwei,Bao,,CEO and co-founder,Seyond,"Artificial Intelligence, Industry & Supply Chain, Mobility & Smart Cities",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/d32931f6-0cb2-49b4-9db8-a17d14d66d6e,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a005a2a2-b6cf-4d2c-a590-b6bd85e66419,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/77011e92-657c-4250-8b6b-cef3301346b1,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/77011e92-657c-4250-8b6b-cef3301346b1
16321762-c52c-f011-8b3d-6045bd903b46,William,Bao Bean,,Managing General Partner,Orbit,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/3c913232-fc04-43fd-9cac-8273d3ff7d01,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/7003e2f8-9e36-4904-b54d-71ad25b2df09,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/2e4a1ed6-75ba-4253-8041-0b9bfe24e209,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5f6e53fc-0587-4ea1-b1c5-ef80098dc6e9
34911904-253a-f011-a5f1-6045bda07d25,Riccardo,Barberis,,Regional President of Northern Europe & France,Manpower Group,"Artificial Intelligence, GovTech & Public Sector, HR & Future of Work",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/2bb15637-f772-4697-9a0f-3e360d4e3ca9,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/78ef9803-b3a3-46e2-8ee2-74b157798295,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5b6b60fc-b482-47da-9959-a811d2cd25ac,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5b98bb0a-746c-4fc1-b3d1-56835e4f9da0
5226618c-6841-f011-a5f1-6045bda07d25,Joelle,Barral,,Senior or Director of Research & Engineering at Google DeepMind,Google DeepMind (GDM),Artificial Intelligence,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/2fa0c4bb-356a-416e-bbf7-16e0678ca8f0,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f9d1503b-c2b1-48ef-8082-73d7742131ee,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/3b5c87c8-b01f-4801-b9ba-84840422191c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/84164747-a3ea-4881-90d7-eb4779170462
b20e49ef-b830-f011-8b3d-6045bd903b46,Teresa,Barreira,,Global Chief Marketing and Communications Officer,Sapient,"Artificial Intelligence, Marketing & Advertising, Consulting & B2B services",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/ea5cf8ae-fec9-4990-8355-a662ae1565af,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/46cd851a-87fb-4435-8c14-c6e33c6c3556,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/013f0878-a524-4f3d-a761-803f04258e6b,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/747d13f2-37d1-4607-8241-91406dda93ae
934b87fa-2615-f011-aaa7-6045bd9d3cdc,Tarika,Barrett,,CEO,Girls Who Code,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/3ae057e3-9a94-43bf-a182-849e2a116f50,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/391aa020-990b-49f9-af89-24f73a18031b,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/607cf436-88a1-44f3-a441-272ba5b592f1,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/bd647d8a-6c26-4940-86b2-4ec373ebadb2
e4a70470-fd2f-f011-8b3d-6045bd903b46,Pedro,Barros,,Partner,AVP,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/08fcdc58-d7c6-46c7-ab00-4ae84d90cdef,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/74b2dc62-5066-4415-a427-4ae95d5d8943,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/43ad92be-a85b-4dc7-ba15-5e7e23c6f61a,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/43ad92be-a85b-4dc7-ba15-5e7e23c6f61a
4225b4db-4c40-f011-a5f1-6045bda07d25,David,Barroux,,Editor in Chief,Les Echos,,,false,false,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/6d85b29b-dfeb-411c-88fd-100a5f8ab6a7,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/78cd79ec-ef8e-4d41-8b09-c2ffc6ad82f7,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/55489073-a845-4617-844a-a560718d1277,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/55489073-a845-4617-844a-a560718d1277
0906972c-ad1a-f011-8b3d-6045bdf3ac94,Tamara,Basic Vasiljev,,"Head Economist, EMEA",LinkedIn,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/1f4f1181-3dd7-46b9-b60d-c1899795322c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5b719bdb-3c5f-40ce-b403-bd0ccd57566b,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/316b8a52-bfdc-4743-bb62-55b4e08e2c01,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/316b8a52-bfdc-4743-bb62-55b4e08e2c01
e9db7b6e-ac3b-f011-a5f1-6045bda07d25,Jamal,Basrire,,"Partner, Leader for Cyber & Cloud Transformation",PwC,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a620e5b1-ea48-4dd3-b6f9-03281cd71d5f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/79dbe560-574d-4a24-97b4-afa1014a0b88,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a97fa6de-7176-471a-87c4-4add2a170e11,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/8f34d09c-2311-40af-9046-ddfed4f0c2f3
b004a394-832a-f011-8b3d-6045bd903b46,Nora,Bavey,,General Partner,Unconventional VC,"EdTech, Healthcare & Wellness, Diversity & Inclusion",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/de74de06-ddf3-4525-8aeb-22d81b9d6ea6,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/68990cd5-794e-448c-ab1e-2c072e73518f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5b4e4ebe-7fe8-42fd-b557-c3620d9be9f1,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5b4e4ebe-7fe8-42fd-b557-c3620d9be9f1
5562e206-153f-f011-a5f1-6045bda07d25,Sébastien,Bazin,,Group Chairman & CEO,Accor,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/bd0154a0-6d2d-45c5-a8c6-73e5e1ca3c8b,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/956ddfed-102e-4c33-8b3a-de1fc796122e,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/6015df43-bd19-4799-a468-deb002553e9f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/97a1f9f8-52ae-4fe7-8a95-924098bb184b
2693542f-7927-f011-8b3d-6045bdf3ac94,Thomas,Beaumont,,Field CTO EMEA LATAM,Palo Alto Networks,Artificial Intelligence,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4ca2f903-9028-43b2-8dff-a3246066ecc9,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/650cb6bb-5320-488a-90a1-4e39f6834674,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/0750ab68-1c62-4014-8073-7ef6408f907a,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a2e53851-097c-4f06-856b-55009b9c166f
e92c9568-450a-f011-aaa7-6045bd9d3cdc,Lane,Becker,,President Wikimedia LLC,Wikimedia Foundation,"Artificial Intelligence, Diversity & Inclusion, GovTech & Public Sector",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/95fecb99-1a6a-40d6-bca9-210d3c8401d5,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/1f00d658-b2ce-45b0-b354-cceac968ddcb,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/9818e29a-c0d6-48ec-bce1-7b05abb7ba30,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/9818e29a-c0d6-48ec-bce1-7b05abb7ba30
ea7b3b6b-4ee9-ef11-88f8-6045bd89b60c,Charlie,Beckett,,Professor & Director JournalismAI LSE,The London School of Economics and Political Science (LSE),Artificial Intelligence,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/bde7e5a7-b36a-4771-b56f-901dffb8c8d8,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4542dd52-e9c7-4132-b381-823cc9d08ac1,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/08a472af-035e-4fe7-ba84-1d3ff5637e90,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/ecc30896-4616-4aed-b66e-50afe4b2c577
b77f77d5-0d3a-f011-a5f1-6045bda07d25,Sanna,Bedi,,Innovation Specialist,UNICEF Venture Fund,"Artificial Intelligence, Climate Tech, Fintech, Banking & Crypto",,true,false,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/12ac27bb-d0bd-464f-8dd5-2d89dc0fb0f4,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/d2bfcf2e-f291-4eed-957a-ab0407ee665e,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/d15f2cc2-6033-464c-a790-53986f1cc676,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/bcb22c59-e08a-4a19-b7b2-2b550e00c281
14d106f6-983f-f011-a5f1-6045bda07d25,Melissa,Bell,,Senior International Correspondent,CNN,"Mobility & Smart Cities, Marketing & Advertising, GovTech & Public Sector",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/c7813cd8-6227-4808-8c05-ef1703ecf087,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4bfac658-a93a-4925-bfc4-03c52c1af3a0,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/de9aa6b1-fb3f-4ce8-895b-765d0e8f4f45,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/de9aa6b1-fb3f-4ce8-895b-765d0e8f4f45
3e7ebb36-e842-f011-a5f1-6045bda07d25,Karim,Bellahcene,,Président,3M TKD,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/30fa98d5-f8ca-4a04-b5f6-eaf2921b2810,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/88e18aa7-9ccc-49ad-a41f-c2d43843660a,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5d61c1b5-f7eb-413c-bc33-117a55059796,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/01a82bf2-2921-4a50-ac94-e3dd3dd9ba63
dcd14d09-4d3d-f011-a5f1-6045bda07d25,Barbara,Belvisi,,CEO,Interstellar Lab,"Artificial Intelligence, Food & Agriculture, Space, Aeronautics & Defense",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/e64d155d-20d0-4f2d-b1f9-35ad2dbb9749,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b5420a37-591a-4e10-b9f3-000d25f0bb8c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/bcc1b493-1c2c-4a7d-b1a5-12b965daf0e8,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f1db8186-31c6-4b9b-a083-1c920a0c4be1
2cbf3006-123b-f011-a5f1-6045bda07d25,Karima,Ben Abdelmalek,,,Happn,,,false,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/d73861dd-1064-45fd-a4f8-783fb9398c82,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/c93b96da-ab09-49eb-8d11-4649ed3db538,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f703ee66-84fd-41ba-8046-3767b15c0f50,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f703ee66-84fd-41ba-8046-3767b15c0f50
d944b143-1e21-f011-8b3d-6045bdf3ac94,Soumaya,Ben Beya Dridje,,Partner,Rasmal Ventures,"Artificial Intelligence, Deep Tech & Quantum Computing, Fintech, Banking & Crypto",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/9fe848e6-6d6c-49b7-a71e-76e8dfa7f98c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/847d6a56-61a0-4846-ae02-2d17dfde5954,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4b2353c9-31bf-476c-862b-bf73261197ef,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4b2353c9-31bf-476c-862b-bf73261197ef
b8e86c41-d83a-f011-a5f1-6045bda07d25,Romain,Benassi,,Manager Data Science,Publicis Sapient,,,true,true,true,true,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/2e0069ae-e46d-4dc6-99ba-c91ca067c70e,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/42168ed3-d7da-47b8-8a3b-1d289dab9976,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/42168ed3-d7da-47b8-8a3b-1d289dab9976,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/42168ed3-d7da-47b8-8a3b-1d289dab9976
48550e01-e642-f011-a5f1-6045bda07d25,Diane,Benhamou (Estherium),,"CMO, Créatrice de contenus",Jaws Group,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/fc56b5fe-c6f6-42bb-bd42-92c46a4238b9,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/72d795e0-f00d-4d3e-ad90-86010b3e4acd,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/2de7d2ba-38f4-4bd1-b509-3576268702fe,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/7a646b81-ee42-4b23-812e-4727a8f65726
a3243bf1-b930-f011-8b3d-6045bd903b46,Ilias,Benjelloun,,Co-Founder & Board Member,ElanTech,"Diversity & Inclusion, Climate Tech, Growth & Investment",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/58a28542-dc7b-42fa-86c6-9daa7e094b27,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/3c6b913b-2a6d-4a4d-9b24-4754cc86e7c5,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a0ce9fad-415b-434c-88ff-68b1882429d8,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/6cc72695-bc67-4a04-a350-76f870ad9909
825bb27b-1b41-f011-a5f1-6045bda07d25,Aurore,Bergé,,Minister for Equality between Women and Men and the Fight against Discrimination,French Government,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/671586c6-ecc6-49c0-82cf-4bb61e49d3fb,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/421adf4a-08dd-43d9-bf5d-86ec5b9df605,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b541fc7e-31d7-4702-a1e9-ccb2308c972f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f3398fe6-1ffe-4dc9-a73f-43cdf4ef8b4b
2b86a1df-9c30-f011-8b3d-6045bd903b46,Sandrine,Berthet,,"Delegate for the Ecological Transition, Directorate General for Entreprise",France,"Industry & Supply Chain, GovTech & Public Sector, Growth & Investment",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/3b4735e9-33fb-4868-9a4c-2123fe590135,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/8b9928ab-e2a1-4961-9702-c422ff9a0ac4,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/bd12cc05-824b-4d8b-9294-18ff245d05b1,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/a5369028-c67b-461e-ba8d-c671b1a59c52
dc002f2c-4e27-f011-8b3d-6045bdf3ac94,Martin,Berthonneau,,CPO,leboncoin,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/feac58d6-9465-41fa-a4ca-37ee21088fb7,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/7ebb7469-e77b-47ad-95f6-966e5209c32f,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/f9b31031-d36c-4f57-ac92-330791b3913c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/50a3fcfc-b32f-4598-a4b4-2058a657d321
a2d9c77f-183b-f011-a5f1-6045bda07d25,Jean-Benoît,Besset,,SVP Environment and Energy Transition,Orange,,,false,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/edd59fcf-c178-416a-bd9f-5731f8b42105,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/95b308e9-6e3f-41c1-a1fe-18a1da0ab717,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/0eee74da-9e15-44ea-99b2-1de4ef3506ca,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/0eee74da-9e15-44ea-99b2-1de4ef3506ca
522a5b44-a730-f011-8b3d-6045bd903b46,Joe,Betts-LaCroix,,CEO,Retro Biosciences,"Artificial Intelligence, Healthcare & Wellness",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/0c9171b0-0499-455a-9d68-d4c1e59e72ec,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/ed07f58a-746e-43c3-ba34-e7e0c773ef3c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/4f8fe1c4-69d9-40f3-b0bf-0b3e476c7ed5,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/baf13945-8f85-4c06-aa75-c2718e2fbfcd
cbf4a3ea-8309-f011-aaa7-6045bd9d3cdc,Sunil,Bharti Mittal,,Chairman,Bharti Enterprises,"Artificial Intelligence, Cybersecurity",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/02862cc7-dc7f-4ac2-862a-86141bb32a39,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/996bb7fc-b136-4c4e-97e9-b83724e769ca,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/3e438562-ef6b-4a08-9d71-c027fa779288,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/3e438562-ef6b-4a08-9d71-c027fa779288
0f6c6d3e-123b-f011-a5f1-6045bda07d25,Gwendal,Bihan,,,Axionable,,,false,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/329db075-362c-4c2d-b83a-51f29ea2fbf9,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/e995bbae-36da-4b68-a07d-49d19d2b756c,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b716326d-cce2-48a7-b568-bd8ea20c8618,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/0ee1a19a-5669-4bf5-b0b1-6d6a069cfb0b
64751d81-832a-f011-8b3d-6045bd903b46,Wesley,Billett,,Co-Founder and CEO,Happy Pay,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/bfece637-3fc5-4f82-90de-6da53c213af2,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/da10fd69-0d6e-4e31-9e51-bb9d5d77ca3a,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/19b81924-8a3f-4308-ab8d-5b67eee6ffad,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/2bd4c52f-01ba-4ad8-9b9e-b1ff578150f9
38dcda52-4439-f011-a5f1-6045bda07d25,Julien,Billot,,CEO,Scale AI,"Artificial Intelligence, Connectivity, Cloud & Infrastructure, Deep Tech & Quantum Computing",,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5d6b7ab7-e461-46fb-9fb0-b46b8e5ef9a3,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/241bff71-bcca-477d-8e74-06177b520a30,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/6bdb49d1-9473-49e3-99c3-94507b03f1bb,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/eb982d6d-338a-4cce-a825-2834e495ea06
b8aad8e5-0c42-f011-a5f1-6045bda07d25,Antoine,Billy,,Content Creator & Animator,ㅤ,Gaming & esports,,false,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/98389f73-82a0-458a-a69e-526a2ab987dd,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/fb9d03ce-a9ff-4927-9f50-e974efab15e1,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/2d7a6818-5540-4396-864d-6a40299c4d21,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/0d4748de-4f79-40b6-a6f8-563276c06d4f
b1a92937-ea36-f011-a5f1-6045bda07d25,Faisal,bin Youssef AlRajhi,,CEO & co-founder,Almatar,,,true,true,true,false,false,N/A,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/5ff45c90-5bf0-400d-a2bb-72f360a431d2,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/61aac4b6-fe57-44b8-865c-756d01cfc9f4,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/90b397c6-783c-4e44-958a-1602b02a0409,https://storageprdv2inwink.blob.core.windows.net/eb8f3fce-49cf-458a-94c3-1e14a570d54c/b49fca74-a128-4a15-8aef-c6c38552af83
